question,pipeline_type,llm_answer,has_answer,retrieved_chunks_list,retrieved_chunks_count,target_chunk_id,rank,mrr,hit_rate,recall,recall_preservation_rate,is_processed,is_corrected_by_llm
Những điều kiện nào khiến sinh viên bị áp dụng hình thức cấm thi đối với học phần?,base line,"Sinh viên bị cấm thi khi:  
- Vắng mặt quá 20% số giờ lên lớp;  
- Vắng từ 50% trở lên số kỳ kiểm tra thường kỳ;  
- Không thực hiện đầy đủ các phần bắt buộc của học phần;  
- Vi phạm nghiêm trọng kỷ luật học tập hoặc gian dối trong học tập và bị giảng viên đề nghị bằng văn bản.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Sinh viên bị cấm thi khi vắng mặt quá 20% số giờ lên lớp.  
- Căn cứ: ""Vắng mặt quá 20% số giờ lên lớp của học phần"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17).  

2) Bước 2: Sinh viên bị cấm thi khi vắng từ 50% trở lên số kỳ kiểm tra thường kỳ.  
- Căn cứ: ""Vắng từ 50% trở lên số kỳ kiểm tra thường kỳ của điểm quá trình"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17).  

3) Bước 3: Sinh viên bị cấm thi khi không thực hiện đầy đủ các phần bắt buộc của học phần.  
- Căn cứ: ""Không thực hiện đầy đủ các phần bắt buộc của học phần theo quy định trong đề cương chi tiết học phần như thí nghiệm, bài tập lớn, báo cáo tiểu luận…"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17).  

4) Bước 4: Sinh viên bị cấm thi khi vi phạm nghiêm trọng kỷ luật học tập hoặc gian dối trong học tập và bị giảng viên đề nghị bằng văn bản.  
- Căn cứ: ""Vi phạm nghiêm trọng kỷ luật học tập, nội quy học đường, gian dối trong học tập và bị giảng viên phụ trách học phần đề nghị bằng văn bản"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17).  

NGUỒN THAM KHẢO:  
- Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17",True,"[490, 469, 517, 519, 518, 483, 481, 526, 516, 543]",10,469,2,0.5,1,1,1.0,True,
Trường hợp nào sinh viên bị xác định là không đủ điều kiện dự thi học phần theo quy định?,base line,"Sinh viên bị cấm thi khi vi phạm một trong các điều kiện: vắng mặt quá 20% giờ lên lớp, vắng từ 50% trở lên kỳ kiểm tra thường kỳ, không thực hiện đầy đủ phần bắt buộc của học phần hoặc vi phạm nghiêm trọng kỷ luật học tập và bị giảng viên đề nghị bằng văn bản.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Sinh viên bị cấm thi khi vắng mặt quá 20% số giờ lên lớp.  
- Căn cứ: ""Vắng mặt quá 20% số giờ lên lớp của học phần"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17, mục ""Sinh viên bị cấm thi"").  

2) Bước 2: Sinh viên bị cấm thi khi vắng từ 50% trở lên số kỳ kiểm tra thường kỳ.  
- Căn cứ: ""Vắng từ 50% trở lên số kỳ kiểm tra thường kỳ của điểm quá trình"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17, mục ""Sinh viên bị cấm thi"").  

3) Bước 3: Sinh viên bị cấm thi khi không thực hiện đầy đủ các phần bắt buộc của học phần hoặc vi phạm nghiêm trọng kỷ luật học tập và bị giảng viên đề nghị bằng văn bản.  
- Căn cứ: ""Không thực hiện đầy đủ các phần bắt buộc của học phần...; Vi phạm nghiêm trọng kỷ luật học tập, nội quy học đường, gian dối trong học tập và bị giảng viên phụ trách học phần đề nghị bằng văn bản"" (Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17, mục ""Sinh viên bị cấm thi"").  

NGUỒN THAM KHẢO:  
- Qui_dinh > Thi và tổ chức thi kết thúc học phần > Điều 17, mục ""Sinh viên bị cấm thi""",True,"[489, 481, 469, 490, 504, 517, 518, 483, 472, 473]",10,469,3,0.3333333333333333,1,1,1.0,True,
Tiêu chí xếp loại tốt nghiệp “Khá” yêu cầu điểm trung bình tích lũy tối thiểu bao nhiêu?,base line,"Tiêu chí xếp loại ""Khá"" yêu cầu điểm trung bình chung tích lũy từ 2.50 đến 3.19.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định tiêu chí xếp loại ""Khá"" trong bảng xếp loại học tập.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Xác minh rằng tiêu chí này áp dụng cho xếp loại học tập theo khóa học, phù hợp với yêu cầu tốt nghiệp.  
- Căn cứ: ""Hạng tốt nghiệp của sinh viên có xếp loại học tập khóa học loại xuất sắc hoặc giỏi sẽ bị giảm một mức nếu thuộc một trong các trường hợp..."" (Điều 30, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN), cho thấy xếp loại học tập được căn cứ trên điểm trung bình tích lũy theo khóa học.  

3) Bước 3: Kết luận rằng tiêu chí ""Khá"" yêu cầu điểm tối thiểu là 2.50, vì đây là giới hạn dưới của khoảng từ 2.50 đến 3.19.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

NGUỒN THAM KHẢO:  
- Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 27",True,"[515, 564, 526, 508, 479, 509, 485, 525, 457, 518]",10,515,1,1.0,1,1,1.0,True,
"Theo tiêu chí xếp loại tốt nghiệp, mức điểm trung bình tích lũy tối thiểu để đạt loại “Khá” là bao nhiêu?",base line,"Mức điểm trung bình tích lũy tối thiểu để đạt loại “Khá” là 2,50.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Theo quy định về xếp loại học tập, loại “khá” được định nghĩa là điểm trung bình chung tích lũy từ 2,50 đến 3,19.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2,50 đến 3,19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Mức điểm 2,50 là ngưỡng thấp nhất để được xếp loại “khá” theo quy định, vì loại “trung bình” bắt đầu từ 2,00 đến 2,49, và loại “khá” bắt đầu từ 2,50.  
- Căn cứ: ""Loại trung bình: điểm trung bình chung tích lũy từ 2,00 đến 2,49; Loại khá: điểm trung bình chung tích lũy từ 2,50 đến 3,19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN",True,"[515, 564, 526, 479, 508, 525, 509, 485, 457, 455]",10,515,1,1.0,1,1,1.0,True,
Xếp loại tốt nghiệp “Khá” yêu cầu sinh viên phải đạt điểm trung bình tích lũy tối thiểu là bao nhiêu?,base line,"Xếp loại tốt nghiệp ""Khá"" yêu cầu sinh viên đạt điểm trung bình chung tích lũy từ 2.50 đến 3.19.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xếp loại ""Khá"" được định nghĩa rõ trong điều kiện xếp loại học tập theo điểm trung bình chung tích lũy.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Câu hỏi yêu cầu điểm tối thiểu để đạt loại ""Khá"", nên lấy giới hạn dưới của khoảng điểm tương ứng.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN",True,"[515, 526, 485, 508, 564, 509, 525, 479, 518, 457]",10,515,1,1.0,1,1,1.0,True,
Điểm trung bình tích lũy tối thiểu cần đạt để được xếp loại tốt nghiệp “Khá” là bao nhiêu?,base line,"Điểm trung bình tích lũy tối thiểu để được xếp loại ""Khá"" là 2,50.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định mức điểm cho loại ""Khá"" trong quy định xếp loại học tập.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Xác minh loại ""tốt nghiệp Khá"" không được quy định riêng, nên mức điểm ""Khá"" được dùng để xác định xếp loại học tập theo khóa học.  
- Căn cứ: ""Hạng tốt nghiệp của sinh viên có xếp loại học tập khóa học loại xuất sắc hoặc giỏi sẽ bị giảm một mức nếu thuộc một trong các trường hợp..."" (Điều 30, Qui_dinh > Công nhận tốt nghiệp và cấp bằng tốt nghiệp).  

3) Bước 3: Mức điểm ""Khá"" được sử dụng để xếp loại học tập, và mức điểm tối thiểu để đạt loại này là 2,50.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN",True,"[515, 564, 526, 479, 508, 509, 485, 525, 457, 518]",10,515,1,1.0,1,1,1.0,True,
Mức điểm trung bình tích lũy (GPA) tối thiểu để được xếp loại tốt nghiệp “Khá” là bao nhiêu?,base line,"Mức điểm trung bình tích lũy tối thiểu để được xếp loại ""Khá"" là 2,50.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xếp loại học tập ""Khá"" được quy định là điểm trung bình chung tích lũy từ 2,50 đến 3,19.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Loại ""Khá"" là tiêu chí để xét tốt nghiệp theo khóa học, nhưng không có quy định giảm hạng hoặc điều kiện khác ảnh hưởng đến mức điểm này.  
- Căn cứ: ""Hạng tốt nghiệp là kết quả xếp loại học tập theo khóa học của sinh viên"" (Điều 30, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

3) Bước 3: Không có thông tin nào cho thấy mức điểm ""Khá"" bị điều chỉnh hoặc thay đổi theo các điều kiện khác như học lại hoặc kỷ luật.  
- Căn cứ: Không có đoạn văn nào nói đến việc điều chỉnh điểm ""Khá"" do học lại hoặc kỷ luật.  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN  
- Header/Section: Điều 30, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN",True,"[515, 526, 564, 479, 525, 508, 485, 455, 509, 350]",10,515,1,1.0,1,1,1.0,True,
"Theo quy định xếp loại tốt nghiệp, sinh viên cần có điểm trung bình tích lũy tối thiểu bao nhiêu để đạt loại “Khá”?",base line,"Sinh viên cần có điểm trung bình chung tích lũy từ 2.50 đến 3.19 để đạt loại ""Khá"".

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Theo quy định về xếp loại học tập, loại ""khá"" được định nghĩa là điểm trung bình chung tích lũy từ 2.50 đến 3.19.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

2) Bước 2: Đây là mức điểm tối thiểu để đạt loại ""Khá"" theo quy định xếp loại học tập theo khóa học.  
- Căn cứ: ""Loại khá: điểm trung bình chung tích lũy từ 2.50 đến 3.19"" (Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN).  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 27, Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN",True,"[515, 526, 525, 485, 479, 508, 509, 564, 475, 481]",10,515,1,1.0,1,1,1.0,True,
Thời gian đào tạo chuẩn của ngành Công nghệ thông tin là bao nhiêu năm?,base line,"Thời gian đào tạo chuẩn của ngành Công nghệ thông tin là 4 năm.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Trong phần ""Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH"", rõ ràng ghi rằng ""Thời gian đào tạo: 4 năm"".  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (phần Giới thiệu chương trình)  

2) Bước 2: Trong phần ""Qui_dinh > Điều 2. Chương trình đào tạo và thời gian học tập"", nêu rõ ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"".  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (Điều 2, Chương I)  

3) Bước 3: Các thông tin khác như thời gian học vượt hoặc liên thông không thay đổi thời gian chuẩn, chỉ là điều kiện bổ sung.  
- Căn cứ: ""sinh viên có quyền được học vượt nhằm rút ngắn thời gian học tập nhưng thời gian hoàn thành khóa học không ít hơn 03 năm"" (Điều 2, Chương I)  

NGUỒN THAM KHẢO:  
- Giới thiệu chương trình  
- Điều 2. Chương trình đào tạo và thời gian học tập (Chương I)",True,"[272, 6, 458, 371, 368, 455, 571, 309, 434, 275]",10,272,1,1.0,1,1,1.0,True,
"Theo chương trình đào tạo, thời gian học tiêu chuẩn của ngành Công nghệ thông tin được quy định là bao nhiêu năm?",base line,"Thời gian học tiêu chuẩn của ngành Công nghệ thông tin là 4 năm.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Chương trình đào tạo Công nghệ thông tin quy định thời gian đào tạo là 4 năm.  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (Mạng máy tính và truyền thông dữ liệu > I. GIỚI THIỆU CHƯƠNG TRÌNH > 1. Giới thiệu chung)  

2) Bước 2: Điều này được xác nhận bởi quy định về thời gian học tập trong Chương I, Điều 2, Khoản 4, quy định rằng thời gian hoàn thành khóa học của kế hoạch học tập chuẩn là 04 năm.  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập > 4)  

NGUỒN THAM KHẢO:  
- Mạng máy tính và truyền thông dữ liệu > I. GIỚI THIỆU CHƯƠNG TRÌNH > 1. Giới thiệu chung  
- Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập > 4",True,"[272, 458, 455, 6, 278, 275, 457, 387, 420, 367]",10,272,1,1.0,1,1,1.0,True,
Ngành Công nghệ thông tin có thời gian đào tạo theo chuẩn kéo dài trong bao nhiêu năm học?,base line,"Ngành Công nghệ thông tin có thời gian đào tạo kéo dài trong 4 năm học.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Thời gian đào tạo của chương trình Công nghệ thông tin được nêu rõ là 4 năm trong phần giới thiệu chương trình.  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (phần ""I. GIỚI THIỆU CHƯƠNG TRÌNH"")  

2) Bước 2: Điều 2 trong ""Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG"" cũng xác định thời gian hoàn thành khóa học là 04 năm, cho thấy thời gian đào tạo chuẩn là 4 năm.  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (phần ""Điều 2. Chương trình đào tạo và thời gian học tập"")  

3) Bước 3: Mặc dù sinh viên có thể học vượt để rút ngắn thời gian, nhưng thời gian hoàn thành tối thiểu là 3 năm, và thời gian chuẩn vẫn là 4 năm.  
- Căn cứ: ""thời gian hoàn thành khóa học không ít hơn 03 năm"" (phần ""Điều 2. Chương trình đào tạo và thời gian học tập"")  

NGUỒN THAM KHẢO:  
- I. GIỚI THIỆU CHƯƠNG TRÌNH  
- Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập",True,"[272, 6, 458, 368, 371, 420, 138, 387, 275, 406]",10,272,1,1.0,1,1,1.0,True,
Thời lượng đào tạo chuẩn (tính theo năm) của chương trình ngành Công nghệ thông tin là bao nhiêu?,base line,"Thời lượng đào tạo chuẩn của chương trình ngành Công nghệ thông tin là 4 năm.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Chương trình đào tạo Công nghệ thông tin có thời gian đào tạo là 4 năm, được nêu rõ trong phần Giới thiệu chương trình.  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH)  

2) Bước 2: Điều 2 của Chương I – Những quy định chung nêu rõ thời gian hoàn thành khóa học của kế hoạch học tập chuẩn là 04 năm.  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập > 4)  

3) Bước 3: Không có thông tin nào cho thấy thời lượng đào tạo được điều chỉnh hoặc thay đổi theo hình thức đào tạo khác (như liên thông), nên thời lượng chuẩn vẫn là 4 năm.  
- Căn cứ: ""Đối với sinh viên liên thông, thời gian hoàn thành khóa học được xác định cho từng sinh viên căn cứ khối lượng tín chỉ cần phải tích lũy còn phải học với cách xác định là 30 tín chỉ tương ứng với 01 năm."" (Qui_dinh > Điều 2 > 4)  

NGUỒN THAM KHẢO:  
- Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH  
- Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập > 4",True,"[272, 458, 6, 455, 387, 371, 375, 293, 368, 367]",10,272,1,1.0,1,1,1.0,True,
"Theo kế hoạch đào tạo chính thức, ngành Công nghệ thông tin được thiết kế với thời gian học chuẩn là bao nhiêu năm?",base line,"Thời gian học chuẩn của ngành Công nghệ thông tin là 4 năm.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Chương trình đào tạo ngành Công nghệ thông tin được quy định thời gian đào tạo là 4 năm.  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (Phần I. GIỚI THIỆU CHƯƠNG TRÌNH – Công nghệ thông tin)  

2) Bước 2: Điều này được xác nhận bởi quy định chung về thời gian hoàn thành khóa học là 04 năm, và không có thông tin nào cho thấy thời gian này được điều chỉnh cho các định hướng khác.  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (Điều 2 – Qui_dinh)  

NGUỒN THAM KHẢO:  
- Phần I. GIỚI THIỆU CHƯƠNG TRÌNH – Công nghệ thông tin  
- Điều 2 – Qui_dinh",True,"[458, 272, 6, 273, 317, 455, 327, 278, 162, 311]",10,272,2,0.5,1,1,1.0,True,
Chương trình đào tạo ngành Công nghệ thông tin quy định thời gian đào tạo chuẩn là bao nhiêu năm?,base line,"Chương trình đào tạo ngành Công nghệ thông tin quy định thời gian đào tạo chuẩn là 4 năm.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Thời gian đào tạo chuẩn của chương trình được nêu rõ trong phần ""Thời gian đào tạo"" của chương trình Công nghệ thông tin.  
- Căn cứ: ""Thời gian đào tạo: 4 năm"" (Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH)  

2) Bước 2: Điều này được xác nhận thêm trong phần ""Điều 2. Chương trình đào tạo và thời gian học tập"" quy định thời gian hoàn thành khóa học của kế hoạch học tập chuẩn là 04 năm.  
- Căn cứ: ""Thời gian hoàn thành khóa học của kế hoạch học tập chuẩn trong chương trình đào tạo là 04 năm"" (Qui_dinh > Điều 2 > 4)  

3) Bước 3: Mặc dù có thông tin về việc sinh viên có thể học vượt để rút ngắn thời gian, nhưng thời gian chuẩn vẫn được quy định là 4 năm, không ít hơn 3 năm.  
- Căn cứ: ""thời gian hoàn thành khóa học không ít hơn 03 năm"" (Qui_dinh > Điều 2 > 4)  

NGUỒN THAM KHẢO:  
- Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH  
- Qui_dinh > Chương I. NHỮNG QUY ĐỊNH CHUNG > Điều 2. Chương trình đào tạo và thời gian học tập > 4",True,"[272, 458, 6, 455, 275, 273, 278, 456, 387, 365]",10,272,1,1.0,1,1,1.0,True,
Ngành Công nghệ thông tin có mã ngành là?,base line,"Tôi không tìm thấy thông tin đủ để trả lời câu hỏi này.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Câu hỏi yêu cầu mã ngành của ngành Công nghệ thông tin, nhưng trong toàn bộ CONTEXT không có đoạn nào đề cập đến ""mã ngành"" hoặc ""mã ngành Công nghệ thông tin"".  
- Căn cứ: ""Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin"" (phần đầu tiên của CONTEXT)  
2) Bước 2: Các phần trong CONTEXT chỉ liệt kê mã học phần (ví dụ: 124005, 123033), không có mã ngành nào được nêu.  
- Căn cứ: ""Mã học phần: 124005"" (trong phần Luật công nghệ thông tin)  
3) Bước 3: Không có thông tin nào trong CONTEXT liên quan đến mã ngành, chỉ có thông tin về học phần, tín chỉ, nội dung, và các nhóm chuyên ngành.  
- Căn cứ: ""Mạng máy tính và truyền thông dữ liệu > PHỤ LỤC 2: BẢNG MÔ TẢ CÁC HỌC PHẦN MMT&TTDL"" (phần mô tả học phần ngành MMT&TTDL)  

NGUỒN THAM KHẢO:  
- Header/Section: Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin  
- Header/Section: Công nghệ thông tin > IV. CHƯƠNG TRÌNH KHUNG (KẾ HOẠCH THỰC HIỆN) > HỌC KỲ 7 > Luật Công nghệ thông tin  
- Header/Section: Mạng máy tính và truyền thông dữ liệu > PHỤ LỤC 2: BẢNG MÔ TẢ CÁC HỌC PHẦN MMT&TTDL",False,"[320, 420, 231, 368, 315, 327, 77, 211, 80, 245]",10,272,0,0.0,0,0,0.0,True,False
Mã ngành được quy định cho ngành Công nghệ thông tin là gì?,base line,"Tôi không tìm thấy thông tin đủ để trả lời câu hỏi này.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Context cung cấp chi tiết về các học phần, mã học phần, nội dung và lịch học cho các ngành như ""Công nghệ thông tin"" và ""Mạng máy tính và truyền thông dữ liệu"", nhưng không đề cập đến mã ngành được quy định cho ngành Công nghệ thông tin.  
- Căn cứ: ""Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin"" (header/section)  

2) Bước 2: Không có đoạn nào trong context nêu rõ mã ngành (mã ngành học) được quy định cho ngành Công nghệ thông tin. Các thông tin về học phần đều chỉ định mã học phần (ví dụ: 124005), không phải mã ngành.  
- Căn cứ: ""Mã học phần: 124005"" (trong phần mô tả học phần)  

3) Bước 3: Do đó, không có dữ liệu nào trong context liên quan trực tiếp đến mã ngành của ngành Công nghệ thông tin.  
- Căn cứ: Không có đoạn nào đề cập đến ""mã ngành"" hoặc ""mã ngành Công nghệ thông tin""  

NGUỒN THAM KHẢO:  
- Header/Section: Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin  
- Header/Section: Mã học phần: 124005",False,"[320, 420, 368, 231, 315, 327, 197, 211, 138, 222]",10,272,0,0.0,0,0,0.0,True,False
"Theo danh mục ngành đào tạo, ngành Công nghệ thông tin có mã ngành tương ứng là bao nhiêu?",base line,"Mã ngành đào tạo là 7480201.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Trong phần ""Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH"", có ghi rõ mã ngành đào tạo là 7480201.  
- Căn cứ: ""Mã ngành đào tạo: 7480201"" (phần I. GIỚI THIỆU CHƯƠNG TRÌNH)  

2) Bước 2: Đây là thông tin trực tiếp liên quan đến mã ngành của chương trình đào tạo ngành Công nghệ thông tin, được nêu rõ trong phần giới thiệu chương trình.  
- Căn cứ: ""Mã ngành đào tạo: 7480201"" (phần I. GIỚI THIỆU CHƯƠNG TRÌNH)  

NGUỒN THAM KHẢO:  
- Header/Section: I. GIỚI THIỆU CHƯƠNG TRÌNH",True,"[272, 420, 77, 368, 320, 214, 327, 315, 365, 235]",10,272,1,1.0,1,1,1.0,True,
Ngành Công nghệ thông tin được xác định bằng mã ngành nào trong hệ thống mã ngành?,base line,"Tôi không tìm thấy thông tin đủ để trả lời câu hỏi này.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Câu hỏi yêu cầu mã ngành của ngành Công nghệ thông tin, nhưng toàn bộ CONTEXT chỉ liệt kê các mã học phần (ví dụ: 124005, 122042, 125006) và các nhóm học phần, không có mã ngành nào được nêu.  
- Căn cứ: ""Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin"" (header/section)  
2) Bước 2: Không có đoạn nào trong CONTEXT đề cập đến mã ngành cụ thể của ngành Công nghệ thông tin, chỉ có các mã học phần thuộc ngành đó.  
- Căn cứ: ""Mã học phần: 124005"" (trong phần nội dung học phần)  
3) Bước 3: Các mã học phần như 124005, 122042, 125006 là mã học phần, không phải mã ngành. Không có thông tin nào liên kết mã học phần với mã ngành.  

NGUỒN THAM KHẢO:  
- Header/Section: ""Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp: > 2.2. Kiến thức ngành: > Luật công nghệ thông tin""  
- Header/Section: ""Mã học phần: 124005"" (trong phần nội dung học phần)",False,"[320, 368, 222, 231, 327, 315, 420, 249, 322, 245]",10,272,0,0.0,0,0,0.0,True,False
"Trong hồ sơ/chương trình đào tạo, mã ngành của ngành Công nghệ thông tin được ghi nhận là gì?",base line,"Mã ngành của ngành Công nghệ thông tin là 7480201.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định mã ngành từ phần giới thiệu chương trình đào tạo ngành Công nghệ thông tin.  
- Căn cứ: ""Mã ngành đào tạo: 7480201"" (phần ""Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH"")  

2) Bước 2: Kiểm tra tính nhất quán giữa mã ngành và tên ngành để đảm bảo không nhầm lẫn với các ngành khác.  
- Căn cứ: ""Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH"" chỉ rõ tên chương trình và mã ngành tương ứng.  

NGUỒN THAM KHẢO:  
- Header/Section: Công nghệ thông tin > I. GIỚI THIỆU CHƯƠNG TRÌNH",True,"[272, 197, 293, 204, 549, 245, 320, 327, 214, 375]",10,272,1,1.0,1,1,1.0,True,
