ID,Question,Answer,Chunk_index,Header_path,Keyword,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,similarity_score,matched_header_source
1461,Ad ơi cho em hỏi sinh viên học nhanh thì có thể tốt nghiệp sớm nhất là sau bao lâu thế?,Thời gian hoàn thành khóa học không được ít hơn 03 năm.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,sinh viên học nhanh; tốt nghiệp sớm nhất; bao lâu,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1462,"Cho mình hỏi quy định về việc rút ngắn thời gian học vượt, tối thiểu là phải học mấy năm vậy bạn?",Thời gian hoàn thành khóa học không được ít hơn 03 năm.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,quy định; rút ngắn thời gian; học vượt; tối thiểu,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1463,Dạ anh/chị cho em hỏi nếu em đăng ký học vượt thì thời gian ngắn nhất để ra trường là bao nhiêu năm ạ?,Thời gian hoàn thành khóa học không được ít hơn 03 năm.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,đăng ký học vượt; thời gian ngắn nhất; ra trường,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1464,Trường mình cho phép học vượt tối đa bao nhiêu năm so với kế hoạch chuẩn vậy Ad ơi?,Thời gian hoàn thành khóa học không được ít hơn 03 năm.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,học vượt; tối đa; kế hoạch chuẩn,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1465,Cách xác định thời gian hoàn thành khóa học cho sinh viên liên thông như thế nào?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,cách xác định; thời gian hoàn thành khóa học; sinh viên liên thông,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1466,Thời gian học của sinh viên liên thông thường kéo dài bao lâu vậy Ad?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,thời gian học; sinh viên liên thông; bao lâu,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1467,Ad cho em hỏi cách tính thời gian để sinh viên liên thông hoàn thành chương trình học là thế nào ạ?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,cách tính; thời gian; sinh viên liên thông; hoàn thành chương trình học,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1468,Cho mình hỏi sinh viên liên thông được quy định thời gian học tối đa và tối thiểu là bao nhiêu thế?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,sinh viên liên thông; thời gian học tối đa; tối thiểu,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1469,Dạ anh/chị cho em hỏi lộ trình hoàn thành khóa học cho hệ liên thông được xác định như thế nào ạ?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,lộ trình; hoàn thành khóa học; hệ liên thông,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1470,Thời gian để một sinh viên liên thông tốt nghiệp thường là mấy năm vậy Ad ơi?,Được xác định theo định mức 30 tín chỉ tương ứng với 01 năm học.,458,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.,thời gian; sinh viên liên thông; tốt nghiệp; mấy năm,,,,,,,,,,,,,,,,,,,,,1.000000238418579,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 4. Chương trình đào tạo cần cung cấp kế hoạch học tập chuẩn toàn khóa (kế hoạch giảng dạy) để định hướng cho sinh viên xây dựng kế hoạch học tập và làm căn cứ để Trường triển khai xây dựng kế hoạch học tập và lập thời khóa biểu trong từng học kỳ của các năm học.
1471,Thời gian tối đa để sinh viên hoàn thành chương trình đào tạo là bao nhiêu?,Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,thời gian tối đa; sinh viên; hoàn thành chương trình đào tạo,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1472,"Trường mình cho phép sinh viên ""nợ bằng"" tối đa bao nhiêu năm vậy Ad?",Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,sinh viên; tối đa; bao nhiêu năm,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1473,Ad ơi cho em hỏi tổng thời gian tối đa để em có thể hoàn thành chương trình học là bao lâu ạ?,Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,tổng thời gian tối đa; hoàn thành chương trình học; bao lâu,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1474,Cho mình hỏi nếu học chậm thì mình được phép kéo dài thời gian học đến bao nhiêu năm thế bạn?,Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,kéo dài thời gian học; bao nhiêu năm,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1475,Dạ anh/chị cho em hỏi mốc thời gian tối đa mà sinh viên được ở lại trường để tích lũy đủ tín chỉ ạ?,Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,mốc thời gian tối đa; sinh viên; tích lũy đủ tín chỉ,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1476,Quá bao nhiêu năm thì sinh viên không được phép hoàn thành chương trình đào tạo nữa vậy Ad?,Không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa.,459,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.,quá bao nhiêu năm; sinh viên; không được phép; hoàn thành chương trình đào tạo,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 2. Chương trình đào tạo và thời gian học tập** > 5. Thời gian tối đa để hoàn thành việc tích lũy khối lượng tín chỉ cần phải tích lũy của chương trình đào tạo không vượt quá 02 lần thời gian theo kế hoạch học tập chuẩn toàn khóa đối với mỗi hình thức đào tạo.
1477,Nhà trường tổ chức hoạt động giảng dạy trong khung giờ nào và những ngày nào trong tuần?,"Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",hoạt động giảng dạy; khung giờ; ngày nào trong tuần,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1478,Lịch học của trường mình thường là từ thứ mấy đến thứ mấy và học ca mấy giờ vậy Ad?,"Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",lịch học; từ thứ mấy đến thứ mấy; học ca mấy giờ,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1479,Ad cho em xin khung giờ lên lớp cụ thể và các ngày học trong tuần của trường mình với ạ.,"Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",khung giờ lên lớp; các ngày học trong tuần,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1480,Cho mình hỏi là trường tổ chức dạy vào những ngày nào và giờ giấc các ca học thế nào bạn nhỉ?,"Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",dạy; ngày nào; giờ giấc; ca học,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1481,Dạ anh/chị cho em hỏi thời gian biểu giảng dạy của trường mình trong tuần được quy định ra sao ạ?,"Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",thời gian biểu giảng dạy; trong tuần,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1482,"Trường mình có dạy vào buổi tối hay cuối tuần không Ad, khung giờ cụ thể là thế nào vậy ạ?","Từ 06 giờ đến 20 giờ, từ thứ 2 đến thứ 7 hàng tuần (trừ lễ, tết).",461,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của",dạy; buổi tối; cuối tuần; khung giờ,,,,,,,,,,,,,,,,,,,,,1.000000238418579,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 3. Thời gian tổ chức hoạt động giảng dạy** > 1. Thời gian tổ chức hoạt động giảng dạy trong khoảng từ 06 giờ đến 20 giờ các ngày trong tuần từ thứ 2 đến thứ 7 (trừ ngày lễ, tết theo quy định hiện hành) và được 4 chia thành các ca học, tiết học theo các buổi trong ngày theo quy định hiện hành của"
1483,Mã số riêng của mỗi học phần trong chương trình đào tạo gồm bao nhiêu chữ số?,Mỗi học phần có một mã số riêng gồm 6 chữ số.,462,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho",mã số riêng; học phần; chương trình đào tạo; bao nhiêu chữ số,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho"
1484,Mã môn học của trường mình thường có bao nhiêu số vậy Ad?,Mỗi học phần có một mã số riêng gồm 6 chữ số.,462,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho",mã môn học; bao nhiêu số,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho"
1485,Ad cho em hỏi cấu trúc mã học phần trong chương trình đào tạo gồm mấy chữ số ạ?,Mỗi học phần có một mã số riêng gồm 6 chữ số.,462,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho",cấu trúc; mã học phần; chương trình đào tạo; mấy chữ số,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,"Qui_dinh > **Chương I. NHỮNG QUY ĐỊNH CHUNG** > **Điều 4. Tín chỉ, học phần và đề cương chi tiết học phần** > 2. Học phần là một quy trình học nhằm cung cấp khối lượng kiến thức tương đối trọn vẹn và đầy đủ theo một giáo trình hoặc một bài giảng; hoặc được kết cấu riêng như một phần của môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học gắn với một mức trình độ theo năm học trong các chương trình đào tạo và thuận tiện cho"
